Database,Number of attributes,NBScore,NBScore STD,Ranker Score,Ranker Score STD,Configuration,Combinations,Selected_attributes,Original
lenses,4,0.775,0.09354143466934854,0.7,0.1755942292142123,"{'strategy': 'eager', 'block_size': 1, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,1.6666666666666667,1.5333333333333334
lenses,4,0.775,0.09354143466934854,0.6333333333333333,0.19075871903765995,"{'strategy': 'eager', 'block_size': 2, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,3.066666666666667,2.0
lenses,4,0.775,0.09354143466934854,0.5,0.12909944487358055,"{'strategy': 'eager', 'block_size': 5, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,5.0,2.4
lenses,4,0.775,0.09354143466934854,0.375,0.12076147288491199,"{'strategy': 'eager', 'block_size': 10, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,10.0,2.7333333333333334
lenses,4,0.775,0.09354143466934854,0.6666666666666666,0.14191155304938669,"{'strategy': 'skip', 'block_size': 1, 'max_iterations': 10, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,2.066666666666667,1.6
lenses,4,0.775,0.09354143466934854,0.6083333333333333,0.17598926734952397,"{'strategy': 'skip', 'block_size': 2, 'max_iterations': 10, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,3.6,2.066666666666667
lenses,4,0.775,0.09354143466934854,0.5,0.12909944487358055,"{'strategy': 'skip', 'block_size': 5, 'max_iterations': 10, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,5.666666666666667,2.4
lenses,4,0.775,0.09354143466934854,0.375,0.12076147288491199,"{'strategy': 'skip', 'block_size': 10, 'max_iterations': 10, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,10.0,2.7333333333333334
lenses,4,0.775,0.09354143466934854,0.6666666666666666,0.14191155304938669,"{'strategy': 'skip', 'block_size': 1, 'max_features': 20, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,2.066666666666667,1.6
lenses,4,0.775,0.09354143466934854,0.6083333333333333,0.17598926734952397,"{'strategy': 'skip', 'block_size': 2, 'max_features': 20, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,3.6,2.066666666666667
lenses,4,0.775,0.09354143466934854,0.5,0.12909944487358055,"{'strategy': 'skip', 'block_size': 5, 'max_features': 20, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,5.666666666666667,2.4
lenses,4,0.775,0.09354143466934854,0.375,0.12076147288491199,"{'strategy': 'skip', 'block_size': 10, 'max_features': 20, 'verbose': 0, 'max_err': 0, 'prune': 3}",31.8,10.0,2.7333333333333334
